16384 0.00193774
16384 0.00193774
16384 0.00193774
16384 0.00193774
16384 0.00193774
16384 0.00193774
16384 0.00193774
16384 0.00193774
16384 0.00193774
16384 0.00193774
32768 0.00150223
32768 0.00150223
32768 0.00150223
32768 0.00150223
32768 0.00150223
32768 0.00150223
32768 0.00150223
32768 0.00150223
32768 0.00150223
32768 0.00150223
65536 0.000850038
65536 0.000850038
65536 0.000850038
65536 0.000850038
65536 0.000850038
65536 0.000850038
65536 0.000850038
65536 0.000850038
65536 0.000850038
65536 0.000850038
131072 0.00117256
131072 0.00117256
131072 0.00117256
131072 0.00117256
131072 0.00117256
131072 0.00117256
131072 0.00117256
131072 0.00117256
131072 0.00117256
131072 0.00117256
262144 0.00081642
262144 0.00081642
262144 0.00081642
262144 0.00081642
262144 0.00081642
262144 0.00081642
262144 0.00081642
262144 0.00081642
262144 0.00081642
262144 0.00081642
524288 8.85005e-05
524288 0.000423289
524288 0.000423289
524288 0.000423289
524288 0.000423289
524288 0.000423289
524288 0.000423289
524288 0.000423289
524288 0.000423289
524288 0.000423289
1048576 0.000487264
1048576 0.000487264
1048576 0.000487264
1048576 0.000487264
1048576 0.000487264
1048576 0.000487264
1048576 0.000487264
1048576 0.000487264
1048576 0.000487264
1048576 0.000487264
2097152 0.000229219
2097152 0.000229219
2097152 0.000229219
2097152 0.000229219
2097152 0.000229219
2097152 0.000229219
2097152 0.000229219
2097152 0.000229219
2097152 0.000229219
2097152 0.000229219
4194304 0.000146222
4194304 0.000146222
4194304 0.000205975
4194304 0.000205975
4194304 0.000205975
4194304 0.000205975
4194304 0.000205975
4194304 0.000205975
4194304 0.000205975
4194304 0.000205975
8388608 0.000185778
8388608 0.000185778
8388608 0.000108752
8388608 0.000108752
8388608 0.000108752
8388608 0.000108752
8388608 0.000108752
8388608 7.95221e-05
8388608 7.95221e-05
8388608 7.95221e-05
16777216 3.94229e-05
16777216 3.94229e-05
16777216 6.56924e-05
16777216 6.56924e-05
16777216 2.39081e-05
16777216 2.39081e-05
16777216 2.39081e-05
16777216 2.52131e-05
16777216 2.52131e-05
16777216 2.52131e-05
33554432 4.54419e-05
33554432 4.54419e-05
33554432 2.04005e-05
33554432 6.35668e-05
33554432 1.21986e-05
33554432 1.21986e-05
33554432 1.72553e-05
33554432 5.81425e-05
33554432 5.81425e-05
33554432 8.45733e-05
67108864 6.61538e-05
67108864 1.54835e-05
67108864 6.29916e-06
67108864 6.66974e-05
67108864 4.76372e-05
67108864 4.77481e-05
67108864 4.27974e-07
67108864 4.97658e-05
67108864 6.35325e-05
67108864 4.022e-05
134217728 5.72763e-06
134217728 5.50617e-05
134217728 5.62656e-05
134217728 1.96241e-05
134217728 3.59652e-06
134217728 1.49226e-05
134217728 1.10562e-05
134217728 4.27606e-05
134217728 1.77986e-05
134217728 3.45406e-06
268435456 1.64592e-05
268435456 1.47093e-05
268435456 1.64725e-05
268435456 3.38673e-05
268435456 1.277e-05
268435456 1.53351e-05
268435456 1.17952e-05
268435456 1.54181e-06
268435456 4.02046e-05
268435456 2.76671e-05
536870912 1.21951e-05
536870912 1.12356e-06
536870912 5.20335e-06
536870912 2.45358e-05
536870912 3.2268e-06
536870912 6.17839e-06
536870912 1.7121e-06
536870912 2.92341e-06
536870912 2.15415e-05
536870912 2.1196e-05
1073741824 4.1543e-07
1073741824 4.9537e-06
1073741824 1.94043e-06
1073741824 1.7167e-05
1073741824 7.669e-06
1073741824 1.21672e-05
1073741824 2.83824e-07
1073741824 1.26471e-05
1073741824 8.25459e-06
1073741824 1.29192e-05
