2 0.153371
4 0.140904
8 0.00897053
16 0.0104523
32 0.00304386
64 0.0180449
128 0.00725572
256 0.0108384
512 0.00458447
1024 0.00889142
2048 0.0070815
4096 0.000813416
8192 0.00159896
16384 0.00421514
32768 0.0025926
65536 0.000347897
131072 0.00104475
262144 0.00127954
524288 0.000734527
1048576 0.000385357
2097152 0.000249407
4194304 5.19166e-05
8388608 4.80259e-05
16777216 1.51739e-05
33554432 4.01374e-05
67108864 0.000101228
134217728 1.43303e-05
268435456 2.3853e-05
536870912 7.01465e-06
1073741824 1.69451e-06
