568 0.631 -0.734 -0.734
569 0.632 -0.738 -0.738
570 0.633 -0.743 -0.743
571 0.634 -0.748 -0.748
572 0.636 -0.752 -0.752
573 0.637 -0.757 -0.757
574 0.638 -0.762 -0.762
575 0.639 -0.766 -0.766
576 0.64 -0.771 -0.771
577 0.641 -0.775 -0.775
578 0.642 -0.779 -0.779
579 0.643 -0.784 -0.784
580 0.644 -0.788 -0.788
581 0.646 -0.792 -0.792
582 0.647 -0.797 -0.797
583 0.648 -0.801 -0.801
584 0.649 -0.805 -0.805
585 0.65 -0.809 -0.809
586 0.651 -0.813 -0.813
587 0.652 -0.817 -0.817
588 0.653 -0.821 -0.821
589 0.654 -0.825 -0.825
590 0.656 -0.829 -0.829
591 0.657 -0.833 -0.833
592 0.658 -0.837 -0.837
593 0.659 -0.841 -0.841
594 0.66 -0.844 -0.844
595 0.661 -0.848 -0.848
596 0.662 -0.852 -0.852
597 0.663 -0.855 -0.855
598 0.664 -0.859 -0.859
599 0.666 -0.863 -0.863
600 0.667 -0.866 -0.866
601 0.668 -0.869 -0.869
602 0.669 -0.873 -0.873
603 0.67 -0.876 -0.876
604 0.671 -0.88 -0.88
605 0.672 -0.883 -0.883
606 0.673 -0.886 -0.886
607 0.674 -0.889 -0.889
608 0.676 -0.893 -0.893
609 0.677 -0.896 -0.896
610 0.678 -0.899 -0.899
611 0.679 -0.902 -0.902
612 0.68 -0.905 -0.905
613 0.681 -0.908 -0.908
614 0.682 -0.911 -0.911
615 0.683 -0.914 -0.914
616 0.684 -0.916 -0.916
617 0.686 -0.919 -0.919
618 0.687 -0.922 -0.922
619 0.688 -0.925 -0.925
620 0.689 -0.927 -0.927
621 0.69 -0.93 -0.93
622 0.691 -0.932 -0.932
623 0.692 -0.935 -0.935
624 0.693 -0.937 -0.937
625 0.694 -0.94 -0.94
626 0.696 -0.942 -0.942
627 0.697 -0.944 -0.944
628 0.698 -0.947 -0.947
629 0.699 -0.949 -0.949
630 0.7 -0.951 -0.951
631 0.701 -0.953 -0.953
