4 1897.73 1897.73 0
16 1170.67 727.059 0
64 1216.15 45.4809 0
256 1218.69 2.53458 0
1024 1056.92 161.764 0
4096 1002.24 54.6813 0
16384 1003.25 1.00902 0
65536 1020.97 17.7242 0
262144 1024.15 3.17808 0
1048576 1024.59 0.434212 0
4194304 1023.8 0.786908 0
16777216 1023.85 0.0477935 0
67108864 1024.01 0.163583 0
268435456 1024 0.0113546 0
1073741824 1024 0.000716433 0
4294967296 1024 0.00371232 0
