100000 0.0715376 1
100000 0.0715107 1
100000 0.0715676 1
100000 0.0681188 1
100000 0.0685273 1
100000 0.0684073 1
100000 0.0714734 1
100000 0.0687134 1
100000 0.0687388 1
100000 0.0680931 1
100000 0.0685577 1
100000 0.0690401 1
100000 0.0678999 1
100000 0.0680874 1
100000 0.0685712 1
100000 0.0683796 1
100000 0.0682996 1
100000 0.0684045 1
100000 0.0688354 1
100000 0.070276 1
100000 0.0683012 1
100000 0.0682359 1
100000 0.068139 1
100000 0.0673008 1
100000 0.0689209 1
100000 0.0681345 1
100000 0.0689847 1
100000 0.0682463 1
100000 0.0681805 1
100000 0.0682346 1
100000 0.070527 1
100000 0.0678459 1
100000 0.0681969 1
100000 0.0664804 1
100000 0.0690686 1
100000 0.0718726 1
100000 0.0689405 1
100000 0.0686351 1
100000 0.0686036 1
100000 0.0682189 1
100000 0.068292 1
100000 0.0705276 1
100000 0.0688211 1
100000 0.0712666 1
100000 0.0686272 1
100000 0.0693292 1
100000 0.0713277 1
100000 0.0684493 1
100000 0.0689387 1
100000 0.0681771 1
100000 0.0685928 1
100000 0.0684688 1
100000 0.0681488 1
100000 0.0688996 1
100000 0.0679924 1
100000 0.0677626 1
100000 0.0684688 1
100000 0.0691432 1
100000 0.0683264 1
100000 0.0690437 1
100000 0.0677371 1
100000 0.0687471 1
100000 0.0693142 1
100000 0.0693236 1
100000 0.0685263 1
100000 0.0688723 1
100000 0.0686893 1
100000 0.0713311 1
100000 0.0693357 1
100000 0.0691031 1
100000 0.0714192 1
100000 0.0716036 1
100000 0.0694413 1
100000 0.0680281 1
100000 0.0687144 1
100000 0.0681153 1
100000 0.0680198 1
100000 0.0713436 1
100000 0.0764185 1
100000 0.0743992 1
100000 0.0680424 1
100000 0.0679392 1
100000 0.0686661 1
100000 0.068739 1
100000 0.0680866 1
100000 0.068171 1
100000 0.0684249 1
100000 0.0690303 1
100000 0.0687284 1
100000 0.0681327 1
100000 0.0714661 1
100000 0.0682932 1
100000 0.0679202 1
100000 0.0683342 1
100000 0.0681816 1
100000 0.0684839 1
100000 0.0681155 1
100000 0.0686235 1
100000 0.0714716 1
100000 0.0682669 1
200000 0.0921934 2
200000 0.0932924 2
200000 0.0923424 2
200000 0.092141 2
200000 0.0919019 2
200000 0.0931564 2
200000 0.0942791 2
200000 0.092693 2
200000 0.0946792 2
200000 0.0921794 2
200000 0.0914609 2
200000 0.0918087 2
200000 0.0931244 2
200000 0.0917445 2
200000 0.0920684 2
200000 0.0929615 2
200000 0.0922474 2
200000 0.0931427 2
200000 0.0928562 2
200000 0.0937397 2
200000 0.0914458 2
200000 0.0920386 2
200000 0.0912611 2
200000 0.0925751 2
200000 0.0935867 2
200000 0.0913054 2
200000 0.0933905 2
200000 0.0916304 2
200000 0.0916403 2
200000 0.0919607 2
200000 0.0923493 2
200000 0.0937559 2
200000 0.0920087 2
200000 0.0922713 2
200000 0.0937329 2
200000 0.0919931 2
200000 0.0927493 2
200000 0.0915972 2
200000 0.0929525 2
200000 0.0913367 2
200000 0.0926632 2
200000 0.0952624 2
200000 0.0944629 2
200000 0.092206 2
200000 0.0929306 2
200000 0.0929911 2
200000 0.0921435 2
200000 0.0913708 2
200000 0.0937664 2
200000 0.0923236 2
200000 0.0933029 2
200000 0.0925389 2
200000 0.0931084 2
200000 0.0917031 2
200000 0.0920391 2
200000 0.0939877 2
200000 0.0922057 2
200000 0.0954265 2
200000 0.0963362 2
200000 0.0918096 2
200000 0.0917999 2
200000 0.092774 2
200000 0.0924988 2
200000 0.092196 2
200000 0.0925076 2
200000 0.0914022 2
200000 0.091654 2
200000 0.0919972 2
200000 0.0922382 2
200000 0.0939929 2
200000 0.0922546 2
200000 0.091974 2
200000 0.092602 2
200000 0.0923274 2
200000 0.0924028 2
200000 0.0918712 2
200000 0.0923513 2
200000 0.0927403 2
200000 0.092433 2
200000 0.0926728 2
200000 0.0925491 2
200000 0.0924735 2
200000 0.0940984 2
200000 0.0925558 2
200000 0.0919735 2
200000 0.0931119 2
200000 0.0931592 2
200000 0.0925123 2
200000 0.0947017 2
200000 0.0934899 2
200000 0.0908059 2
200000 0.0922996 2
200000 0.0919561 2
200000 0.0924383 2
200000 0.0919767 2
200000 0.0926328 2
200000 0.0930105 2
200000 0.0924507 2
200000 0.0901079 2
200000 0.0937982 2
400000 0.0934223 4
400000 0.096645 4
400000 0.0940406 4
400000 0.0943331 4
400000 0.0928833 4
400000 0.0933699 4
400000 0.0946061 4
400000 0.0929527 4
400000 0.0939809 4
400000 0.0956827 4
400000 0.0962453 4
400000 0.0931295 4
400000 0.0938117 4
400000 0.0924749 4
400000 0.0943002 4
400000 0.0934951 4
400000 0.0928115 4
400000 0.0930401 4
400000 0.0941407 4
400000 0.0927898 4
400000 0.0942228 4
400000 0.093903 4
400000 0.0927252 4
400000 0.0945117 4
400000 0.0929158 4
400000 0.093224 4
400000 0.0932055 4
400000 0.0932005 4
400000 0.0920139 4
400000 0.0923714 4
400000 0.0925766 4
400000 0.0927587 4
400000 0.0947054 4
400000 0.093491 4
400000 0.0928894 4
400000 0.0935352 4
400000 0.0936147 4
400000 0.0936308 4
400000 0.0941008 4
400000 0.0950044 4
400000 0.0926978 4
400000 0.0938637 4
400000 0.0942366 4
400000 0.0941575 4
400000 0.0933396 4
400000 0.0941555 4
400000 0.0933163 4
400000 0.0935817 4
400000 0.093031 4
400000 0.0936284 4
400000 0.0940329 4
400000 0.0939803 4
400000 0.0925592 4
400000 0.0924885 4
400000 0.0947808 4
400000 0.0934076 4
400000 0.0954844 4
400000 0.0928418 4
400000 0.0926662 4
400000 0.0929198 4
400000 0.0944155 4
400000 0.0942253 4
400000 0.0927039 4
400000 0.0939853 4
400000 0.0926172 4
400000 0.0934341 4
400000 0.0934668 4
400000 0.0929669 4
400000 0.0933538 4
400000 0.0926841 4
400000 0.0948062 4
400000 0.093215 4
400000 0.0922839 4
400000 0.0949624 4
400000 0.0930266 4
400000 0.0928123 4
400000 0.0930105 4
400000 0.0926103 4
400000 0.0927883 4
400000 0.0949937 4
400000 0.0938286 4
400000 0.092689 4
400000 0.0958378 4
400000 0.0949222 4
400000 0.094287 4
400000 0.0928234 4
400000 0.0927356 4
400000 0.0950513 4
400000 0.0932406 4
400000 0.0924945 4
400000 0.0933324 4
400000 0.0928235 4
400000 0.0929925 4
400000 0.0928737 4
400000 0.0926159 4
400000 0.0929592 4
400000 0.0932969 4
400000 0.0941294 4
400000 0.0956937 4
400000 0.0947384 4
800000 0.148741 8
800000 0.149178 8
800000 0.146466 8
800000 0.148953 8
800000 0.147299 8
800000 0.150667 8
800000 0.147182 8
800000 0.147802 8
800000 0.149338 8
800000 0.150471 8
800000 0.152765 8
800000 0.148315 8
800000 0.147257 8
800000 0.151028 8
800000 0.150071 8
800000 0.147505 8
800000 0.148169 8
800000 0.146512 8
800000 0.147219 8
800000 0.150001 8
800000 0.1473 8
800000 0.139436 8
800000 0.150877 8
800000 0.149434 8
800000 0.151875 8
800000 0.153702 8
800000 0.151264 8
800000 0.148282 8
800000 0.149016 8
800000 0.148304 8
800000 0.149469 8
800000 0.148963 8
800000 0.14714 8
800000 0.14955 8
800000 0.146965 8
800000 0.147396 8
800000 0.152069 8
800000 0.150152 8
800000 0.148199 8
800000 0.154328 8
800000 0.15308 8
800000 0.150731 8
800000 0.151403 8
800000 0.14963 8
800000 0.146274 8
800000 0.147083 8
800000 0.158849 8
800000 0.147798 8
800000 0.150464 8
800000 0.149152 8
800000 0.148956 8
800000 0.160052 8
800000 0.1483 8
800000 0.148328 8
800000 0.148968 8
800000 0.154626 8
800000 0.148005 8
800000 0.149623 8
800000 0.150265 8
800000 0.15902 8
800000 0.152833 8
800000 0.150204 8
800000 0.148751 8
800000 0.152427 8
800000 0.150519 8
800000 0.147602 8
800000 0.14727 8
800000 0.14986 8
800000 0.147152 8
800000 0.149446 8
800000 0.152596 8
800000 0.149208 8
800000 0.152657 8
800000 0.145606 8
800000 0.150036 8
800000 0.148866 8
800000 0.150112 8
800000 0.151487 8
800000 0.147309 8
800000 0.149794 8
800000 0.155502 8
800000 0.14649 8
800000 0.150248 8
800000 0.150834 8
800000 0.149062 8
800000 0.156433 8
800000 0.148045 8
800000 0.149261 8
800000 0.148433 8
800000 0.13427 8
800000 0.147344 8
800000 0.149035 8
800000 0.157803 8
800000 0.148388 8
800000 0.152654 8
800000 0.149094 8
800000 0.149877 8
800000 0.158454 8
800000 0.149435 8
800000 0.151602 8
1600000 0.323247 16
1600000 0.297667 16
1600000 0.328701 16
1600000 0.343907 16
1600000 0.330969 16
1600000 0.326133 16
1600000 0.326788 16
1600000 0.330097 16
1600000 0.330149 16
1600000 0.323892 16
1600000 0.324564 16
1600000 0.318615 16
1600000 0.324713 16
1600000 0.342581 16
1600000 0.329698 16
1600000 0.332964 16
1600000 0.327318 16
1600000 0.330537 16
1600000 0.330581 16
1600000 0.33026 16
1600000 0.326041 16
1600000 0.310633 16
1600000 0.330159 16
1600000 0.32517 16
1600000 0.321992 16
1600000 0.290795 16
1600000 0.323327 16
1600000 0.31887 16
1600000 0.342284 16
1600000 0.332148 16
1600000 0.327418 16
1600000 0.330325 16
1600000 0.33096 16
1600000 0.329771 16
1600000 0.324089 16
1600000 0.316578 16
1600000 0.315129 16
1600000 0.330116 16
1600000 0.328552 16
1600000 0.328628 16
1600000 0.327562 16
1600000 0.327757 16
1600000 0.321803 16
1600000 0.322438 16
1600000 0.320889 16
1600000 0.329836 16
1600000 0.327659 16
1600000 0.329 16
1600000 0.33115 16
1600000 0.317892 16
1600000 0.328974 16
1600000 0.334767 16
1600000 0.341092 16
1600000 0.332345 16
1600000 0.322235 16
1600000 0.321613 16
1600000 0.342502 16
1600000 0.321833 16
1600000 0.337375 16
1600000 0.324376 16
1600000 0.325765 16
1600000 0.325816 16
1600000 0.328352 16
1600000 0.347762 16
1600000 0.330562 16
1600000 0.321504 16
1600000 0.325498 16
1600000 0.325279 16
1600000 0.343178 16
1600000 0.320218 16
1600000 0.322457 16
1600000 0.324206 16
1600000 0.326065 16
1600000 0.326238 16
1600000 0.339322 16
1600000 0.323496 16
1600000 0.330072 16
1600000 0.327844 16
1600000 0.321927 16
1600000 0.330945 16
1600000 0.327045 16
1600000 0.325822 16
1600000 0.320566 16
1600000 0.33031 16
1600000 0.325902 16
1600000 0.341689 16
1600000 0.323925 16
1600000 0.345466 16
1600000 0.339647 16
1600000 0.345148 16
1600000 0.324077 16
1600000 0.326287 16
1600000 0.323758 16
1600000 0.34555 16
1600000 0.327384 16
1600000 0.324169 16
1600000 0.324942 16
1600000 0.326645 16
1600000 0.328068 16
1600000 0.330021 16
3200000 0.724852 32
3200000 0.718601 32
3200000 0.669693 32
3200000 0.714 32
3200000 0.726676 32
3200000 0.722712 32
3200000 0.629012 32
3200000 0.709903 32
3200000 0.728736 32
3200000 0.70269 32
3200000 0.669863 32
3200000 0.729742 32
3200000 0.626267 32
3200000 0.703445 32
3200000 0.705227 32
3200000 0.702035 32
3200000 0.740063 32
3200000 0.725475 32
3200000 0.645651 32
3200000 0.712817 32
3200000 0.709568 32
3200000 0.674359 32
3200000 0.695139 32
3200000 0.658765 32
3200000 0.719337 32
3200000 0.716886 32
3200000 0.767952 32
3200000 0.645064 32
3200000 0.682525 32
3200000 0.71834 32
3200000 0.714149 32
3200000 0.724909 32
3200000 0.697853 32
3200000 0.670711 32
3200000 0.726661 32
3200000 0.703102 32
3200000 0.737998 32
3200000 0.731028 32
3200000 0.73686 32
3200000 0.700763 32
3200000 0.676267 32
3200000 0.656448 32
3200000 0.691051 32
3200000 0.745547 32
3200000 0.646556 32
3200000 0.715296 32
3200000 0.727132 32
3200000 0.739703 32
3200000 0.746617 32
3200000 0.662762 32
3200000 0.728187 32
3200000 0.678388 32
3200000 0.736737 32
3200000 0.654933 32
3200000 0.66106 32
3200000 0.679548 32
3200000 0.736092 32
3200000 0.72419 32
3200000 0.747493 32
3200000 0.752938 32
3200000 0.745988 32
3200000 0.719166 32
3200000 0.703765 32
3200000 0.729961 32
3200000 0.693829 32
3200000 0.728953 32
3200000 0.767941 32
3200000 0.738881 32
3200000 0.740098 32
3200000 0.627477 32
3200000 0.732063 32
3200000 0.743146 32
3200000 0.763929 32
3200000 0.73366 32
3200000 0.715715 32
3200000 0.716281 32
3200000 0.724542 32
3200000 0.773384 32
3200000 0.718157 32
3200000 0.691386 32
3200000 0.720601 32
3200000 0.693531 32
3200000 0.732415 32
3200000 0.746648 32
3200000 0.629341 32
3200000 0.69955 32
3200000 0.713445 32
3200000 0.717676 32
3200000 0.713169 32
3200000 0.660805 32
3200000 0.671608 32
3200000 0.712983 32
3200000 0.734322 32
3200000 0.754828 32
3200000 0.670084 32
3200000 0.721161 32
3200000 0.673708 32
3200000 0.70326 32
3200000 0.731769 32
3200000 0.622159 32
6400000 1.30221 64
6400000 1.28536 64
6400000 1.33083 64
6400000 1.30204 64
6400000 1.30442 64
6400000 1.37767 64
6400000 1.32869 64
6400000 1.29945 64
6400000 1.26165 64
6400000 1.31311 64
6400000 1.33707 64
6400000 1.35717 64
