10 4.35824e-32 0.0331868 4
100 1.17318e-17 0.0401403 4
1000 1.39793e-16 0.0318567 4
10000 7.75728e-13 0.0487708 4
100000 1.72123e-11 0.030293 4
1000000 1.07764e-11 0.133178 4
10000000 3.2812e-11 0.904849 4
100000000 3.19912e-11 8.36386 4
1000000000 3.09318e-11 84.5904 4
10000000000 3.12723e-11 870.941 4
