10 468.03 555.97
100 787.469 236.531
1000 1006.79 17.2088
10000 1010.26 13.7363
100000 1025.77 1.76959
1000000 1025.75 1.7478
10000000 1025.07 1.06633
100000000 1024.71 0.707181
1000000000 1023.97 0.0314025
10000000000 1024.03 0.0257645
