100 0.003845 0.0984073
100 0.004006 0.0984073
100 0.003862 0.0984073
100 0.006913 0.0984073
100 0.003795 0.0984073
100 0.003979 0.0984073
100 0.006555 0.0984073
100 0.003854 0.0984073
100 0.004112 0.0984073
100 0.003811 0.0984073
1000 0.034787 0.0415927
1000 0.054956 0.0415927
1000 0.050178 0.0415927
1000 0.034862 0.0415927
1000 0.053161 0.0415927
1000 0.03509 0.0415927
1000 0.034631 0.0415927
1000 0.034477 0.0415927
1000 0.0346 0.0415927
1000 0.084247 0.0415927
10000 1.18012 0.00839265
10000 0.885329 0.00839265
10000 0.888044 0.00839265
10000 0.704746 0.00839265
10000 0.562098 0.00839265
10000 0.697946 0.00839265
10000 0.633083 0.00839265
10000 0.455432 0.00839265
10000 0.395968 0.00839265
10000 0.920085 0.00839265
100000 3.41662 0.00151265
100000 3.39683 0.00151265
100000 3.70113 0.00151265
100000 6.29773 0.00151265
100000 3.49032 0.00151265
100000 3.39277 0.00151265
100000 3.76064 0.00151265
100000 4.67522 0.00151265
100000 3.45837 0.00151265
100000 3.7519 0.00151265
1000000 41.5744 0.00383665
1000000 33.8999 0.00383665
1000000 33.7852 0.00383665
1000000 33.5855 0.00383665
1000000 33.6342 0.00383665
1000000 35.4182 0.00383665
1000000 33.4307 0.00383665
1000000 33.3799 0.00383665
1000000 33.9354 0.00383665
1000000 33.4538 0.00383665
10000000 356.568 0.000194254
10000000 345.857 5.85464e-05
10000000 353.242 5.85464e-05
10000000 365.552 5.85464e-05
10000000 373.839 0.000552946
10000000 435.787 0.000552946
10000000 529.994 0.000552946
10000000 520.153 0.000377746
10000000 425.791 0.000583854
10000000 344.474 0.000583854
100000000 3786.69 4.52936e-05
100000000 3851.75 7.03736e-05
100000000 3527.64 0.000103294
100000000 3779.77 0.000227174
100000000 3904.52 0.000163134
100000000 3611.72 0.000132546
100000000 3676.52 7.25464e-05
100000000 3763.53 9.64264e-05
100000000 3403.64 0.000247626
100000000 3475.35 0.000123294
1000000000 34804.3 3.78416e-05
1000000000 34523.4 1.79896e-05
1000000000 35210.4 2.19656e-05
1000000000 34274.1 9.63359e-06
1000000000 33803.5 0.000155218
1000000000 33812.4 7.26744e-05
1000000000 37648.5 2.98241e-06
1000000000 44979.4 4.45296e-05
1000000000 43671.1 0.000157698
1000000000 37833.7 2.30336e-05
10000000000 352512 4.05601e-06
10000000000 336366 1.9858e-05
10000000000 345320 2.89528e-05
10000000000 336189 2.35148e-05
10000000000 336080 7.20439e-06
10000000000 336001 6.52121e-06
10000000000 356137 1.15628e-05
10000000000 336421 3.86319e-06
10000000000 336025 1.11268e-05
10000000000 336350 9.11919e-06
